CustomerID,Age,Gender,MaritalStatus,Income,Savings,CreditScore,LoanAmount,LoanStatus,AccountType,YearsWithBank,Churn
C0933,45.0,male,married,80000.0,15000.0,600.0,30000.0,approved,checking,5.0,no
C0934,35.0,female,married,80000.0,10000.0,700.0,30000.0,approved,savings,2.0,yes
C0935,35.0,female,divorced,100000.0,100000.0,650.0,40000.0,approved,checking,5.0,yes
C0936,45.0,Male,married,40000.0,20000.0,650.0,30000.0,approved,savings,20.0,yes
C0937,35.0,Male,widowed,100000.0,15000.0,650.0,40000.0,rejected,investment,1.0,yes
C0938,45.0,male,single,80000.0,100000.0,750.0,30000.0,approved,joint,2.0,yes
C0939,25.0,FEMALE,single,60000.0,100000.0,750.0,50000.0,rejected,joint,20.0,no
C0940,25.0,female,single,40000.0,20000.0,,40000.0,approved,savings,10.0,no
C0941,,female,single,100000.0,10000.0,750.0,40000.0,approved,investment,2.0,no
C0942,35.0,female,married,60000.0,5000.0,600.0,30000.0,rejected,savings,1.0,no
C0943,45.0,FEMALE,married,100000.0,5000.0,650.0,50000.0,approved,joint,2.0,no
C0944,25.0,female,married,60000.0,100000.0,600.0,20000.0,rejected,checking,2.0,no
C0945,25.0,male,divorced,100000.0,50000.0,700.0,40000.0,rejected,savings,20.0,no
C0946,35.0,Male,married,80000.0,15000.0,700.0,40000.0,rejected,checking,5.0,no
C0947,45.0,male,married,40000.0,10000.0,750.0,20000.0,approved,investment,,no
C0948,45.0,female,married,100000.0,10000.0,700.0,30000.0,approved,savings,2.0,yes
C0949,,male,widowed,40000.0,15000.0,650.0,40000.0,defaulted,investment,2.0,no
C0950,25.0,female,divorced,80000.0,20000.0,800.0,30000.0,approved,checking,5.0,yes
C0951,35.0,FEMALE,single,100000.0,10000.0,650.0,30000.0,defaulted,savings,20.0,no
C0952,25.0,female,single,80000.0,100000.0,700.0,20000.0,approved,investment,10.0,no
C0953,45.0,male,married,80000.0,15000.0,600.0,30000.0,approved,savings,,no
C0954,25.0,female,married,100000.0,10000.0,750.0,40000.0,approved,savings,,no
C0955,35.0,Male,married,80000.0,15000.0,650.0,30000.0,approved,savings,5.0,no
C0956,,FEMALE,married,40000.0,20000.0,700.0,40000.0,approved,savings,,no
C0957,35.0,female,married,100000.0,25000.0,750.0,50000.0,defaulted,checking,20.0,no
C0958,35.0,FEMALE,single,80000.0,50000.0,700.0,20000.0,approved,checking,1.0,no
C0959,45.0,male,married,100000.0,15000.0,700.0,20000.0,approved,savings,20.0,no
C0960,55.0,FEMALE,married,60000.0,15000.0,750.0,30000.0,approved,savings,10.0,no
C0961,35.0,Male,single,100000.0,5000.0,700.0,20000.0,approved,savings,10.0,no
C0962,35.0,FEMALE,married,100000.0,15000.0,650.0,40000.0,approved,savings,10.0,no
C0963,45.0,Male,married,100000.0,20000.0,600.0,40000.0,approved,checking,10.0,yes
C0964,,male,single,80000.0,20000.0,650.0,30000.0,approved,savings,,no
C0965,45.0,female,single,40000.0,15000.0,600.0,40000.0,approved,joint,10.0,no
C0966,35.0,male,divorced,40000.0,20000.0,800.0,20000.0,rejected,checking,5.0,no
C0967,45.0,Male,married,,15000.0,700.0,30000.0,rejected,joint,5.0,yes
C0968,45.0,male,married,40000.0,15000.0,750.0,50000.0,defaulted,checking,10.0,no
C0969,45.0,male,married,40000.0,15000.0,750.0,30000.0,approved,checking,10.0,no
C0970,25.0,FEMALE,married,60000.0,25000.0,600.0,40000.0,approved,savings,10.0,no
C0971,35.0,FEMALE,divorced,60000.0,20000.0,650.0,40000.0,approved,savings,20.0,no
C0972,45.0,Male,married,80000.0,15000.0,800.0,40000.0,defaulted,checking,1.0,no
C0973,35.0,male,divorced,80000.0,20000.0,750.0,30000.0,approved,checking,20.0,no
C0974,45.0,female,single,80000.0,20000.0,700.0,50000.0,approved,checking,5.0,no
C0975,25.0,male,single,80000.0,100000.0,,40000.0,approved,checking,10.0,no
C0976,35.0,FEMALE,single,40000.0,10000.0,600.0,20000.0,approved,checking,5.0,yes
C0977,55.0,male,single,100000.0,15000.0,650.0,40000.0,approved,savings,5.0,yes
C0978,35.0,Male,single,60000.0,20000.0,600.0,50000.0,approved,savings,20.0,yes
C0979,35.0,FEMALE,widowed,60000.0,10000.0,600.0,20000.0,approved,checking,5.0,no
C0980,45.0,FEMALE,married,40000.0,10000.0,650.0,40000.0,approved,investment,5.0,no
C0981,45.0,female,single,60000.0,,650.0,,approved,savings,5.0,no
C0982,45.0,FEMALE,married,80000.0,15000.0,600.0,40000.0,rejected,joint,5.0,no
C0983,25.0,female,single,80000.0,5000.0,750.0,30000.0,approved,checking,5.0,yes
C0984,35.0,Male,single,40000.0,10000.0,800.0,30000.0,approved,investment,10.0,no
C0985,45.0,female,single,100000.0,20000.0,750.0,50000.0,approved,savings,10.0,no
C0986,35.0,Male,married,60000.0,,650.0,30000.0,approved,checking,1.0,no
C0987,55.0,male,single,80000.0,5000.0,650.0,50000.0,rejected,investment,1.0,no
C0988,45.0,FEMALE,single,40000.0,25000.0,600.0,20000.0,approved,checking,2.0,no
C0989,35.0,Male,married,80000.0,10000.0,600.0,20000.0,approved,joint,5.0,yes
C0990,45.0,female,single,60000.0,15000.0,650.0,40000.0,approved,savings,10.0,no
C0991,35.0,female,widowed,80000.0,10000.0,600.0,40000.0,rejected,joint,10.0,no
C0992,35.0,Male,single,60000.0,20000.0,,20000.0,rejected,investment,1.0,no
C0993,55.0,FEMALE,single,100000.0,10000.0,750.0,30000.0,defaulted,savings,2.0,yes
C0994,25.0,female,widowed,40000.0,5000.0,800.0,20000.0,defaulted,savings,2.0,yes
C0995,45.0,female,married,80000.0,5000.0,700.0,20000.0,approved,checking,20.0,yes
C0996,25.0,Male,married,40000.0,20000.0,750.0,20000.0,approved,checking,5.0,no
C0997,25.0,FEMALE,single,80000.0,20000.0,750.0,20000.0,approved,investment,5.0,no
C0998,35.0,female,single,100000.0,50000.0,600.0,40000.0,approved,checking,2.0,no
C0999,35.0,female,married,80000.0,10000.0,800.0,30000.0,rejected,investment,1.0,yes
C1000,35.0,FEMALE,single,60000.0,15000.0,750.0,20000.0,approved,savings,5.0,no
C1001,45.0,female,married,40000.0,5000.0,800.0,20000.0,approved,checking,2.0,yes
C1002,45.0,male,widowed,100000.0,10000.0,650.0,20000.0,approved,checking,2.0,no
C1003,55.0,female,married,100000.0,50000.0,600.0,30000.0,approved,savings,5.0,no
C1004,45.0,male,widowed,60000.0,20000.0,750.0,40000.0,approved,savings,10.0,no
C1005,35.0,male,widowed,80000.0,20000.0,650.0,30000.0,approved,savings,10.0,no
C1006,35.0,male,widowed,100000.0,10000.0,750.0,30000.0,approved,savings,10.0,no
C1007,55.0,female,married,60000.0,10000.0,700.0,40000.0,rejected,checking,5.0,no
C1008,55.0,male,widowed,100000.0,10000.0,600.0,40000.0,rejected,savings,2.0,no
C1009,35.0,FEMALE,single,100000.0,5000.0,700.0,50000.0,rejected,checking,5.0,no
C1010,45.0,male,single,60000.0,50000.0,800.0,30000.0,approved,checking,20.0,yes
C1011,35.0,female,single,,5000.0,750.0,20000.0,approved,checking,2.0,yes
C1012,45.0,male,married,40000.0,10000.0,800.0,30000.0,defaulted,checking,10.0,no
C1013,35.0,male,single,40000.0,15000.0,700.0,20000.0,approved,investment,10.0,no
C1014,35.0,Male,widowed,80000.0,100000.0,700.0,40000.0,defaulted,savings,20.0,no
C1015,55.0,male,married,80000.0,100000.0,700.0,20000.0,rejected,investment,2.0,no
C1016,55.0,male,single,80000.0,5000.0,750.0,20000.0,approved,investment,10.0,no
C1017,25.0,male,divorced,80000.0,5000.0,700.0,40000.0,approved,checking,2.0,no
C1018,25.0,female,married,80000.0,25000.0,700.0,40000.0,approved,investment,5.0,no
C1019,45.0,female,married,80000.0,5000.0,700.0,30000.0,approved,savings,5.0,yes
C1020,35.0,Male,single,,10000.0,800.0,,approved,joint,10.0,yes
C1021,25.0,female,divorced,40000.0,15000.0,750.0,50000.0,rejected,checking,10.0,no
C1022,25.0,male,married,40000.0,,700.0,20000.0,approved,savings,,yes
C1023,55.0,male,single,60000.0,5000.0,750.0,50000.0,approved,investment,10.0,yes
C1024,35.0,female,married,60000.0,10000.0,650.0,40000.0,rejected,savings,5.0,no
C1025,25.0,FEMALE,married,40000.0,15000.0,600.0,30000.0,approved,checking,5.0,no
C1026,35.0,female,married,80000.0,10000.0,750.0,50000.0,approved,checking,10.0,no
C1027,35.0,Male,married,80000.0,10000.0,700.0,40000.0,approved,savings,5.0,no
C1028,25.0,FEMALE,married,60000.0,15000.0,600.0,30000.0,rejected,checking,10.0,no
C1029,35.0,FEMALE,single,60000.0,5000.0,600.0,20000.0,approved,checking,1.0,no
C1030,55.0,male,married,100000.0,20000.0,750.0,40000.0,approved,savings,20.0,yes
C1031,45.0,male,widowed,40000.0,100000.0,700.0,20000.0,rejected,investment,,no
C1032,45.0,male,married,100000.0,100000.0,600.0,30000.0,approved,investment,5.0,no
C1033,35.0,FEMALE,married,40000.0,,700.0,30000.0,approved,checking,2.0,yes
C1034,25.0,Male,married,80000.0,10000.0,800.0,20000.0,rejected,savings,5.0,no
C1035,25.0,female,married,40000.0,15000.0,650.0,50000.0,approved,checking,5.0,no
C1036,25.0,female,married,80000.0,10000.0,600.0,20000.0,approved,savings,10.0,no
C1037,55.0,female,single,80000.0,15000.0,700.0,30000.0,approved,checking,,no
C1038,55.0,male,married,60000.0,5000.0,650.0,20000.0,approved,investment,10.0,no
C1039,35.0,Male,single,80000.0,50000.0,700.0,30000.0,approved,checking,2.0,no
C1040,45.0,male,married,60000.0,20000.0,700.0,20000.0,approved,joint,10.0,yes
C1041,45.0,female,widowed,100000.0,15000.0,600.0,,approved,savings,5.0,yes
C1042,25.0,female,married,100000.0,5000.0,600.0,30000.0,approved,savings,2.0,no
C1043,45.0,FEMALE,married,60000.0,15000.0,750.0,30000.0,approved,checking,5.0,yes
C1044,25.0,Male,divorced,60000.0,20000.0,800.0,40000.0,approved,joint,20.0,no
C1045,55.0,female,single,100000.0,5000.0,750.0,30000.0,approved,checking,20.0,no
C1046,25.0,male,single,80000.0,10000.0,600.0,30000.0,approved,checking,5.0,no
C1047,35.0,female,married,,20000.0,600.0,30000.0,defaulted,checking,2.0,no
C1048,25.0,male,married,60000.0,100000.0,650.0,50000.0,defaulted,checking,2.0,yes
C1049,35.0,male,married,80000.0,15000.0,800.0,20000.0,rejected,savings,5.0,no
C1050,35.0,female,married,100000.0,10000.0,750.0,30000.0,approved,joint,2.0,no
C1051,45.0,female,married,60000.0,,600.0,40000.0,defaulted,savings,5.0,no
C1052,45.0,female,widowed,80000.0,20000.0,700.0,40000.0,approved,checking,5.0,no
C1053,55.0,female,married,80000.0,15000.0,700.0,,rejected,investment,10.0,no
C1054,45.0,male,divorced,,,650.0,40000.0,rejected,checking,2.0,no
C1055,35.0,Male,widowed,,25000.0,650.0,40000.0,approved,savings,2.0,no
C1056,45.0,Male,widowed,40000.0,15000.0,650.0,50000.0,rejected,savings,2.0,yes
C1057,25.0,female,widowed,40000.0,10000.0,650.0,20000.0,approved,savings,10.0,no
C1058,45.0,female,widowed,100000.0,10000.0,700.0,,approved,joint,10.0,yes
C1059,55.0,female,single,60000.0,10000.0,650.0,20000.0,approved,checking,5.0,no
C1060,25.0,female,single,100000.0,10000.0,600.0,,approved,joint,5.0,yes
C1061,35.0,Male,married,60000.0,25000.0,750.0,40000.0,approved,checking,5.0,no
C1062,35.0,female,married,80000.0,20000.0,700.0,30000.0,defaulted,savings,,no
C1063,55.0,female,single,40000.0,15000.0,750.0,40000.0,rejected,savings,5.0,no
C1064,45.0,male,married,40000.0,5000.0,800.0,20000.0,approved,joint,5.0,yes
C1065,35.0,FEMALE,married,80000.0,,600.0,40000.0,approved,checking,2.0,no
C1066,,FEMALE,married,80000.0,15000.0,600.0,40000.0,approved,checking,,no
C1067,45.0,male,married,40000.0,5000.0,750.0,40000.0,defaulted,investment,10.0,no
C1068,55.0,male,married,100000.0,20000.0,750.0,50000.0,approved,savings,10.0,yes
C1069,25.0,FEMALE,single,80000.0,5000.0,600.0,50000.0,approved,checking,10.0,no
C1070,45.0,male,single,80000.0,50000.0,700.0,20000.0,defaulted,checking,10.0,no
C1071,55.0,Male,married,80000.0,20000.0,800.0,,rejected,savings,5.0,no
C1072,45.0,FEMALE,married,80000.0,25000.0,750.0,30000.0,approved,checking,5.0,no
C1073,,Male,widowed,40000.0,5000.0,750.0,20000.0,rejected,checking,,no
C1074,25.0,female,single,100000.0,100000.0,800.0,30000.0,approved,savings,10.0,no
C1075,45.0,female,single,60000.0,10000.0,700.0,20000.0,rejected,savings,5.0,no
C1076,25.0,Male,married,100000.0,15000.0,600.0,20000.0,approved,savings,10.0,no
C1077,25.0,FEMALE,widowed,60000.0,20000.0,750.0,30000.0,approved,savings,10.0,no
C1078,45.0,female,single,80000.0,10000.0,800.0,50000.0,rejected,investment,10.0,no
C1079,25.0,female,married,100000.0,20000.0,750.0,40000.0,approved,checking,2.0,yes
C1080,25.0,Male,single,40000.0,15000.0,800.0,40000.0,rejected,investment,2.0,no
C1081,55.0,female,married,60000.0,10000.0,750.0,40000.0,approved,checking,10.0,no
C1082,45.0,female,single,60000.0,20000.0,750.0,40000.0,approved,savings,10.0,yes
C1083,35.0,FEMALE,married,60000.0,15000.0,600.0,20000.0,approved,joint,5.0,no
C1084,25.0,FEMALE,single,60000.0,5000.0,800.0,30000.0,rejected,savings,2.0,no
C1085,35.0,female,single,80000.0,15000.0,800.0,50000.0,approved,savings,1.0,no
C1086,35.0,male,single,80000.0,25000.0,750.0,20000.0,defaulted,savings,5.0,no
C1087,35.0,Male,single,80000.0,5000.0,650.0,40000.0,approved,investment,10.0,yes
C1088,45.0,female,married,80000.0,15000.0,650.0,20000.0,rejected,savings,10.0,yes
C1089,25.0,FEMALE,single,40000.0,25000.0,650.0,30000.0,approved,investment,1.0,no
C1090,45.0,male,single,60000.0,15000.0,800.0,20000.0,rejected,checking,5.0,no
C1091,45.0,Male,married,100000.0,20000.0,700.0,30000.0,rejected,checking,10.0,no
C1092,45.0,female,married,80000.0,10000.0,750.0,20000.0,rejected,savings,5.0,no
C1093,35.0,female,divorced,60000.0,5000.0,600.0,40000.0,approved,savings,5.0,no
C1094,35.0,FEMALE,divorced,60000.0,20000.0,600.0,30000.0,rejected,joint,20.0,no
C1095,35.0,female,divorced,80000.0,15000.0,800.0,30000.0,defaulted,checking,5.0,no
C1096,25.0,male,divorced,60000.0,15000.0,650.0,20000.0,rejected,investment,5.0,yes
C1097,45.0,male,married,80000.0,25000.0,750.0,40000.0,approved,savings,5.0,yes
C1098,35.0,female,single,80000.0,15000.0,750.0,30000.0,approved,checking,20.0,no
C1099,45.0,male,single,80000.0,15000.0,600.0,50000.0,approved,savings,2.0,no
C1100,55.0,male,married,40000.0,20000.0,750.0,40000.0,rejected,investment,10.0,no
C1101,35.0,male,widowed,40000.0,20000.0,,50000.0,approved,investment,,yes
C1102,,FEMALE,single,80000.0,5000.0,800.0,50000.0,defaulted,joint,,no
C1103,35.0,FEMALE,single,80000.0,15000.0,600.0,50000.0,approved,joint,5.0,no
C1104,45.0,female,divorced,100000.0,20000.0,600.0,40000.0,approved,savings,2.0,yes
C1105,35.0,Male,single,,20000.0,700.0,40000.0,approved,savings,1.0,yes
C1106,45.0,male,single,80000.0,20000.0,750.0,20000.0,approved,savings,,no
C1107,45.0,Male,married,100000.0,,650.0,40000.0,approved,savings,10.0,yes
C1108,25.0,FEMALE,single,40000.0,20000.0,600.0,40000.0,approved,investment,10.0,no
C1109,25.0,female,single,100000.0,15000.0,750.0,50000.0,rejected,investment,2.0,yes
C1110,35.0,male,widowed,80000.0,5000.0,600.0,30000.0,approved,checking,5.0,no
C1111,,FEMALE,single,100000.0,15000.0,800.0,30000.0,approved,investment,20.0,no
C1112,25.0,female,married,100000.0,15000.0,800.0,30000.0,approved,joint,10.0,yes
C1113,35.0,Male,single,60000.0,50000.0,700.0,40000.0,rejected,joint,5.0,yes
C1114,35.0,FEMALE,single,40000.0,5000.0,600.0,40000.0,approved,investment,20.0,no
C1115,55.0,FEMALE,married,80000.0,25000.0,750.0,40000.0,approved,joint,5.0,no
C1116,45.0,female,married,60000.0,15000.0,800.0,50000.0,approved,joint,1.0,yes
C1117,35.0,female,married,,10000.0,800.0,50000.0,defaulted,savings,5.0,no
C1118,35.0,male,single,60000.0,25000.0,700.0,30000.0,defaulted,savings,5.0,yes
C1119,45.0,male,divorced,40000.0,10000.0,600.0,50000.0,approved,checking,5.0,no
C1120,35.0,male,married,80000.0,15000.0,650.0,50000.0,approved,joint,10.0,no
C1121,35.0,male,widowed,60000.0,15000.0,700.0,40000.0,rejected,joint,2.0,yes
C1122,55.0,male,married,60000.0,20000.0,600.0,40000.0,rejected,savings,20.0,yes
C1123,,female,single,60000.0,15000.0,750.0,50000.0,approved,checking,10.0,no
C1124,25.0,Male,widowed,80000.0,25000.0,800.0,30000.0,approved,checking,5.0,no
C1125,35.0,male,single,40000.0,10000.0,600.0,30000.0,rejected,savings,5.0,no
C1126,25.0,female,married,40000.0,20000.0,600.0,20000.0,approved,joint,1.0,no
C1127,25.0,male,divorced,100000.0,25000.0,750.0,40000.0,approved,checking,,yes
C1128,25.0,male,single,40000.0,5000.0,750.0,20000.0,approved,savings,2.0,no
C1129,35.0,Male,widowed,60000.0,10000.0,650.0,50000.0,rejected,checking,2.0,yes
C1130,35.0,female,married,60000.0,25000.0,700.0,50000.0,approved,checking,2.0,no
C1131,35.0,female,widowed,100000.0,15000.0,,40000.0,rejected,savings,2.0,yes
C1132,25.0,Male,single,40000.0,15000.0,600.0,20000.0,defaulted,savings,,no
C1133,45.0,Male,married,60000.0,10000.0,650.0,40000.0,approved,savings,10.0,yes
C1134,55.0,male,single,40000.0,20000.0,650.0,30000.0,approved,checking,10.0,no
C1135,45.0,male,single,60000.0,15000.0,600.0,40000.0,approved,checking,5.0,no
C1136,45.0,Male,married,40000.0,15000.0,750.0,40000.0,approved,savings,2.0,yes
C1137,55.0,female,widowed,60000.0,20000.0,750.0,30000.0,rejected,savings,10.0,yes
C1138,55.0,Male,single,60000.0,15000.0,800.0,50000.0,rejected,checking,2.0,no
C1139,25.0,FEMALE,married,60000.0,10000.0,600.0,,approved,investment,2.0,no
C1140,25.0,FEMALE,single,,20000.0,700.0,30000.0,approved,joint,20.0,yes
C1141,35.0,male,married,80000.0,10000.0,600.0,30000.0,approved,savings,10.0,yes
C1142,25.0,Male,single,100000.0,5000.0,650.0,40000.0,approved,savings,2.0,no
C1143,25.0,female,married,60000.0,10000.0,800.0,30000.0,rejected,savings,20.0,no
C1144,45.0,female,single,60000.0,15000.0,650.0,30000.0,rejected,checking,20.0,no
C1145,45.0,FEMALE,married,40000.0,10000.0,600.0,40000.0,approved,investment,,no
C1146,35.0,male,divorced,80000.0,15000.0,700.0,30000.0,approved,savings,5.0,yes
C1147,25.0,male,married,80000.0,10000.0,600.0,50000.0,defaulted,investment,5.0,yes
C1148,45.0,male,widowed,40000.0,20000.0,800.0,50000.0,approved,checking,,no
C1149,25.0,FEMALE,divorced,80000.0,15000.0,600.0,40000.0,approved,savings,5.0,yes
C1150,55.0,male,married,60000.0,,750.0,30000.0,approved,savings,2.0,no
C1151,45.0,male,married,100000.0,25000.0,750.0,20000.0,approved,checking,,yes
C1152,25.0,male,single,80000.0,100000.0,600.0,20000.0,approved,investment,1.0,yes
C1153,45.0,female,married,80000.0,20000.0,800.0,40000.0,approved,savings,5.0,no
C1154,45.0,female,single,60000.0,20000.0,600.0,40000.0,approved,investment,5.0,yes
C1155,35.0,male,widowed,60000.0,10000.0,750.0,30000.0,approved,savings,10.0,no
C1156,45.0,male,divorced,80000.0,100000.0,800.0,30000.0,rejected,savings,10.0,yes
C1157,35.0,FEMALE,single,60000.0,20000.0,600.0,20000.0,rejected,joint,,no
C1158,55.0,FEMALE,married,80000.0,20000.0,600.0,40000.0,rejected,savings,2.0,no
C1159,45.0,Male,divorced,60000.0,15000.0,750.0,40000.0,approved,joint,2.0,yes
C1160,25.0,male,married,40000.0,25000.0,750.0,50000.0,rejected,savings,5.0,yes
C1161,35.0,Male,divorced,60000.0,10000.0,700.0,40000.0,approved,checking,2.0,no
C1162,25.0,male,married,60000.0,25000.0,650.0,40000.0,rejected,savings,,yes
C1163,35.0,female,married,100000.0,10000.0,700.0,40000.0,approved,savings,5.0,no
C1164,25.0,female,single,60000.0,25000.0,700.0,50000.0,approved,joint,2.0,no
C1165,35.0,Male,married,80000.0,15000.0,750.0,20000.0,defaulted,checking,2.0,no
C1166,25.0,Male,single,80000.0,5000.0,650.0,20000.0,approved,investment,10.0,no
C1167,35.0,female,single,40000.0,10000.0,700.0,40000.0,approved,investment,5.0,yes
C1168,45.0,female,divorced,100000.0,15000.0,600.0,30000.0,rejected,investment,5.0,no
C1169,45.0,FEMALE,married,80000.0,25000.0,600.0,30000.0,rejected,checking,10.0,no
C1170,55.0,FEMALE,married,80000.0,,650.0,50000.0,approved,checking,1.0,no
C1171,25.0,female,married,60000.0,20000.0,750.0,40000.0,approved,investment,2.0,no
C1172,35.0,female,single,80000.0,20000.0,750.0,,approved,checking,10.0,yes
C1173,55.0,Male,divorced,80000.0,10000.0,800.0,40000.0,rejected,savings,1.0,no
C1174,55.0,Male,married,40000.0,15000.0,700.0,50000.0,defaulted,savings,2.0,no
C1175,45.0,Male,married,100000.0,20000.0,700.0,40000.0,approved,checking,5.0,no
C1176,45.0,FEMALE,married,80000.0,,800.0,50000.0,approved,savings,,no
C1177,45.0,Male,single,80000.0,15000.0,750.0,30000.0,rejected,savings,2.0,no
C1178,55.0,female,single,100000.0,100000.0,700.0,40000.0,approved,investment,1.0,no
C1179,25.0,Male,married,60000.0,10000.0,650.0,30000.0,rejected,investment,5.0,yes
C1180,45.0,female,married,,5000.0,750.0,30000.0,rejected,checking,1.0,no
C1181,25.0,female,single,100000.0,25000.0,750.0,40000.0,approved,checking,10.0,yes
C1182,35.0,female,single,40000.0,50000.0,750.0,40000.0,approved,investment,10.0,yes
C1183,35.0,Male,single,80000.0,20000.0,700.0,40000.0,approved,joint,1.0,yes
C1184,45.0,male,married,60000.0,20000.0,800.0,30000.0,rejected,savings,2.0,no
C1185,35.0,Male,married,80000.0,25000.0,700.0,20000.0,approved,savings,5.0,no
C1186,25.0,female,married,40000.0,10000.0,750.0,30000.0,approved,joint,2.0,yes
C1187,25.0,female,single,,15000.0,650.0,30000.0,approved,savings,2.0,no
C1188,35.0,male,single,80000.0,15000.0,800.0,30000.0,approved,checking,10.0,no
